dataset,config,config_label,seed,n_rows,n_features,outlier_rate,n_outliers,auc_roc,ap,f1,precision,recall,threshold,train_time_sec
31_satimage-2,E_caldm_d,CALDM-D (proposed),69,5803,36,0.0122350508357746,71,0.9967344190755137,0.9574692472626548,0.9014084507042254,0.9014084507042254,0.9014084507042254,0.9937274463830366,52.21803832054138
31_satimage-2,E_caldm_d,CALDM-D (proposed),72,5803,36,0.0122350508357746,71,0.996360929007401,0.9582537382392468,0.9014084507042254,0.9014084507042254,0.9014084507042254,0.9926128801181139,52.129271268844604
31_satimage-2,E_caldm_d,CALDM-D (proposed),888,5803,36,0.0122350508357746,71,0.9968351631070442,0.9612851014969568,0.9154929577464789,0.9154929577464789,0.9154929577464789,0.9832337954404629,52.184091329574585
31_satimage-2,F_caldm_j,CALDM-J (jointly cond.),69,5803,36,0.0122350508357746,71,0.9134191049998526,0.29070611082593273,0.28169014084507044,0.28169014084507044,0.28169014084507044,0.46765932631291274,22.597309589385986
31_satimage-2,F_caldm_j,CALDM-J (jointly cond.),72,5803,36,0.0122350508357746,71,0.8973860609575106,0.27629015709056903,0.29577464788732394,0.29577464788732394,0.29577464788732394,0.4839391892847467,23.123594284057617
31_satimage-2,F_caldm_j,CALDM-J (jointly cond.),888,5803,36,0.0122350508357746,71,0.8902872924918668,0.26197303209681677,0.28169014084507044,0.28169014084507044,0.28169014084507044,0.4668223372866483,23.406829357147217
32_shuttle,C_latent_diff_uncond,Latent Diff (Uncond.),69,49097,9,0.0715114976475141,3511,0.9907878196375706,0.917670808447596,0.9493021931073768,0.9493021931073768,0.9493021931073768,1.3820703412193949,145.3065242767334
32_shuttle,C_latent_diff_uncond,Latent Diff (Uncond.),72,49097,9,0.0715114976475141,3511,0.9906546882763666,0.9166634473538245,0.9487325548276844,0.9487325548276844,0.9487325548276844,1.381648132812567,146.14019441604614
32_shuttle,C_latent_diff_uncond,Latent Diff (Uncond.),888,49097,9,0.0715114976475141,3511,0.9905260835563862,0.9164527349694359,0.9490173739675306,0.9490173739675306,0.9490173739675306,1.3736014525841884,146.29757690429688
32_shuttle,E_caldm_d,CALDM-D (proposed),69,49097,9,0.0715114976475141,3511,0.992681848798487,0.9207339670066211,0.9564226716035318,0.9564226716035318,0.9564226716035318,0.949537669779276,425.05497455596924
32_shuttle,E_caldm_d,CALDM-D (proposed),72,49097,9,0.0715114976475141,3511,0.9932136244890626,0.9224424145593626,0.9564226716035318,0.9564226716035318,0.9564226716035318,0.9117600199433115,424.3259425163269
32_shuttle,E_caldm_d,CALDM-D (proposed),888,49097,9,0.0715114976475141,3511,0.9920223149854267,0.9194548161909423,0.9584164055824551,0.9584164055824551,0.9584164055824551,0.903114272653055,424.56714940071106
32_shuttle,F_caldm_j,CALDM-J (jointly cond.),69,49097,9,0.0715114976475141,3511,0.8344119495680811,0.35269449931994395,0.39874679578467676,0.39874679578467676,0.39874679578467676,0.013490674515582638,180.39841675758362
32_shuttle,F_caldm_j,CALDM-J (jointly cond.),72,49097,9,0.0715114976475141,3511,0.9697175168444476,0.6599031328858109,0.6889774992879522,0.6889774992879522,0.6889774992879522,0.023826642360243924,180.17286491394043
32_shuttle,F_caldm_j,CALDM-J (jointly cond.),888,49097,9,0.0715114976475141,3511,0.8556781069125304,0.27777837041456177,0.28424950156650525,0.28424950156650525,0.28424950156650525,0.023795886745841696,208.9292266368866
34_smtp,C_latent_diff_uncond,Latent Diff (Uncond.),69,95156,3,0.0003152717642607928,30,0.8617980362887118,0.33120646555854955,0.5666666666666667,0.5666666666666667,0.5666666666666667,3.3759258659195472,329.62604427337646
34_smtp,C_latent_diff_uncond,Latent Diff (Uncond.),72,95156,3,0.0003152717642607928,30,0.861584635115531,0.33315892431985833,0.5666666666666667,0.5666666666666667,0.5666666666666667,3.3799893949254116,302.91419315338135
34_smtp,C_latent_diff_uncond,Latent Diff (Uncond.),888,95156,3,0.0003152717642607928,30,0.8631621918998662,0.3268345611872162,0.5666666666666667,0.5666666666666667,0.5666666666666667,3.3770175400194336,283.1853413581848
34_smtp,E_caldm_d,CALDM-D (proposed),69,95156,3,0.0003152717642607928,30,0.8665307066417174,0.337977219515142,0.6229508196721313,0.6129032258064516,0.6333333333333333,3.328266414689397,802.4434645175934
34_smtp,E_caldm_d,CALDM-D (proposed),72,95156,3,0.0003152717642607928,30,0.876273573996594,0.34073577247422787,0.6557377049180327,0.6451612903225806,0.6666666666666666,3.3240499973016484,854.4301464557648
34_smtp,E_caldm_d,CALDM-D (proposed),888,95156,3,0.0003152717642607928,30,0.8950672441463603,0.33206903617680866,0.5666666666666667,0.5666666666666667,0.5666666666666667,3.306914585401016,846.1876926422119
34_smtp,F_caldm_j,CALDM-J (jointly cond.),69,95156,3,0.0003152717642607928,30,0.8265826377646491,0.3489386891926171,0.6333333333333333,0.6333333333333333,0.6333333333333333,1.4070514342440712,353.06819224357605
34_smtp,F_caldm_j,CALDM-J (jointly cond.),72,95156,3,0.0003152717642607928,30,0.821408798155429,0.33647069947844227,0.6,0.6,0.6,1.5455783748041112,338.3140366077423
34_smtp,F_caldm_j,CALDM-J (jointly cond.),888,95156,3,0.0003152717642607928,30,0.8515064230599416,0.286442592937342,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.5639107611928008,349.22465085983276
35_SpamBase,C_latent_diff_uncond,Latent Diff (Uncond.),69,4207,57,0.39909674352270025,1679,0.5465181863074012,0.4074758345212983,0.4318046456223943,0.4318046456223943,0.4318046456223943,0.43077411566178503,14.261979818344116
35_SpamBase,C_latent_diff_uncond,Latent Diff (Uncond.),72,4207,57,0.39909674352270025,1679,0.5527787411132304,0.4109647141339071,0.4371649791542585,0.4371649791542585,0.4371649791542585,0.4320759108493299,14.205696105957031
35_SpamBase,C_latent_diff_uncond,Latent Diff (Uncond.),888,4207,57,0.39909674352270025,1679,0.5461017662336684,0.40714192892558126,0.433591423466349,0.433591423466349,0.433591423466349,0.4323655101389849,14.28599739074707
35_SpamBase,E_caldm_d,CALDM-D (proposed),69,4207,57,0.39909674352270025,1679,0.547945205479452,0.40863952309491997,0.43537820131030375,0.43537820131030375,0.43537820131030375,0.430870150957307,37.400373220443726
35_SpamBase,E_caldm_d,CALDM-D (proposed),72,4207,57,0.39909674352270025,1679,0.5477852342036023,0.40830012389151576,0.43478260869565216,0.43478260869565216,0.43478260869565216,0.43227205893929344,37.5821738243103
35_SpamBase,E_caldm_d,CALDM-D (proposed),888,4207,57,0.39909674352270025,1679,0.5467069005812683,0.4081195960231229,0.43299583085169746,0.43299583085169746,0.43299583085169746,0.4301177647070163,37.401989221572876
35_SpamBase,F_caldm_j,CALDM-J (jointly cond.),69,4207,57,0.39909674352270025,1679,0.5414061734305381,0.4075190481399369,0.4169148302561048,0.4169148302561048,0.4169148302561048,0.2269693091777376,16.572134494781494
35_SpamBase,F_caldm_j,CALDM-J (jointly cond.),72,4207,57,0.39909674352270025,1679,0.5358927009748117,0.4027633474093222,0.41453245979749853,0.41453245979749853,0.41453245979749853,0.24118825809559463,16.762477159500122
35_SpamBase,F_caldm_j,CALDM-J (jointly cond.),888,4207,57,0.39909674352270025,1679,0.5395378785594197,0.40604321417975076,0.4198927933293627,0.4198927933293627,0.4198927933293627,0.2398341949865318,16.706772565841675
36_speech,C_latent_diff_uncond,Latent Diff (Uncond.),69,3686,400,0.016549104720564298,61,0.46908309779536456,0.018423936945101353,0.03278688524590164,0.03278688524590164,0.03278688524590164,0.9287271876569293,12.285756349563599
36_speech,C_latent_diff_uncond,Latent Diff (Uncond.),72,3686,400,0.016549104720564298,61,0.46938609383832675,0.018446373667020753,0.03278688524590164,0.03278688524590164,0.03278688524590164,0.9291191025072637,13.431297779083252
36_speech,C_latent_diff_uncond,Latent Diff (Uncond.),888,3686,400,0.016549104720564298,61,0.4693544375353307,0.01843941112071583,0.03278688524590164,0.03278688524590164,0.03278688524590164,0.9286271435407213,12.575953483581543
36_speech,E_caldm_d,CALDM-D (proposed),69,3686,400,0.016549104720564298,61,0.46945392877331826,0.01843259231774301,0.03278688524590164,0.03278688524590164,0.03278688524590164,0.9290843695418316,32.15459609031677
36_speech,E_caldm_d,CALDM-D (proposed),72,3686,400,0.016549104720564298,61,0.4691237987563595,0.018425402386396537,0.03278688524590164,0.03278688524590164,0.03278688524590164,0.9290611434422688,31.920549392700195
36_speech,E_caldm_d,CALDM-D (proposed),888,3686,400,0.016549104720564298,61,0.4689745618993782,0.01842057973769365,0.03278688524590164,0.03278688524590164,0.03278688524590164,0.9287937650749105,32.01911902427673
36_speech,F_caldm_j,CALDM-J (jointly cond.),69,3686,400,0.016549104720564298,61,0.4850288298473714,0.019046501260360345,0.03278688524590164,0.03278688524590164,0.03278688524590164,0.8347899405224066,16.396366357803345
36_speech,F_caldm_j,CALDM-J (jointly cond.),72,3686,400,0.016549104720564298,61,0.4854946297343131,0.020055553631851027,0.04918032786885245,0.04918032786885246,0.04918032786885246,0.8317866692126477,16.453030109405518
36_speech,F_caldm_j,CALDM-J (jointly cond.),888,3686,400,0.016549104720564298,61,0.48792312040700964,0.01886777293649998,0.01639344262295082,0.01639344262295082,0.01639344262295082,0.8330100874699009,16.418622970581055
38_thyroid,C_latent_diff_uncond,Latent Diff (Uncond.),69,3772,6,0.024655355249204668,93,0.9452019161354622,0.3210823723425919,0.3118279569892473,0.3118279569892473,0.3118279569892473,1.8565416540219701,11.76848292350769
38_thyroid,C_latent_diff_uncond,Latent Diff (Uncond.),72,3772,6,0.024655355249204668,93,0.9390320534740916,0.3203298992535959,0.3118279569892473,0.3118279569892473,0.3118279569892473,1.807164416997077,11.889371156692505
38_thyroid,C_latent_diff_uncond,Latent Diff (Uncond.),888,3772,6,0.024655355249204668,93,0.9374830116879586,0.2997798749353002,0.3118279569892473,0.3118279569892473,0.3118279569892473,1.8576772495519582,11.477625370025635
38_thyroid,E_caldm_d,CALDM-D (proposed),69,3772,6,0.024655355249204668,93,0.9543792580382117,0.36778018764953,0.35483870967741943,0.3548387096774194,0.3548387096774194,1.5398356144653274,32.00570249557495
38_thyroid,E_caldm_d,CALDM-D (proposed),72,3772,6,0.024655355249204668,93,0.9568021932093516,0.37936308889052217,0.3655913978494623,0.3655913978494624,0.3655913978494624,1.5411762560412592,31.961564540863037
38_thyroid,E_caldm_d,CALDM-D (proposed),888,3772,6,0.024655355249204668,93,0.9573428964743225,0.37207777039845724,0.35483870967741943,0.3548387096774194,0.3548387096774194,1.5370990501860928,31.92299723625183
38_thyroid,F_caldm_j,CALDM-J (jointly cond.),69,3772,6,0.024655355249204668,93,0.8953081570202281,0.26061626242770913,0.24731182795698925,0.24731182795698925,0.24731182795698925,0.5716627516713657,13.791412115097046
38_thyroid,F_caldm_j,CALDM-J (jointly cond.),72,3772,6,0.024655355249204668,93,0.9085948437367563,0.3718405961505199,0.3870967741935484,0.3870967741935484,0.3870967741935484,0.7333906442242998,14.533600091934204
38_thyroid,F_caldm_j,CALDM-J (jointly cond.),888,3772,6,0.024655355249204668,93,0.9336133299429776,0.3647199470674504,0.35483870967741943,0.3548387096774194,0.3548387096774194,0.5098616459336793,14.19528603553772
3_backdoor,C_latent_diff_uncond,Latent Diff (Uncond.),69,95329,196,0.02443118043827167,2329,0.8848523248244435,0.5055044309716357,0.46457707170459417,0.4645770717045942,0.4645770717045942,1.1995619219081175,327.049902677536
3_backdoor,C_latent_diff_uncond,Latent Diff (Uncond.),72,95329,196,0.02443118043827167,2329,0.8868412004783076,0.5060048347212313,0.4628595963933018,0.4628595963933018,0.4628595963933018,1.2018855364185677,304.30226397514343
3_backdoor,C_latent_diff_uncond,Latent Diff (Uncond.),888,95329,196,0.02443118043827167,2329,0.8847345277173738,0.505880293916649,0.46586517818806356,0.46586517818806356,0.46586517818806356,1.1969080701420198,286.7374978065491
3_backdoor,E_caldm_d,CALDM-D (proposed),69,95329,196,0.02443118043827167,2329,0.8850364270973281,0.5054694512037488,0.46457707170459417,0.4645770717045942,0.4645770717045942,1.1991591568936237,805.1459772586823
3_backdoor,E_caldm_d,CALDM-D (proposed),72,95329,196,0.02443118043827167,2329,0.884734599278845,0.5054189012658608,0.4628595963933018,0.4628595963933018,0.4628595963933018,1.1997828929336165,805.539361000061
3_backdoor,E_caldm_d,CALDM-D (proposed),888,95329,196,0.02443118043827167,2329,0.885453826691967,0.5057999609290337,0.46457707170459417,0.4645770717045942,0.4645770717045942,1.1966789072015511,851.0524134635925
3_backdoor,F_caldm_j,CALDM-J (jointly cond.),69,95329,196,0.02443118043827167,2329,0.9082498626481437,0.5189651305682732,0.5139544869042507,0.5139544869042507,0.5139544869042507,0.15577455550004818,382.15892457962036
3_backdoor,F_caldm_j,CALDM-J (jointly cond.),72,95329,196,0.02443118043827167,2329,0.8915692414945728,0.5079025990272605,0.5057964791756119,0.5057964791756119,0.5057964791756119,0.1490107179214817,382.5422487258911
3_backdoor,F_caldm_j,CALDM-J (jointly cond.),888,95329,196,0.02443118043827167,2329,0.8896609025055748,0.49811289011411497,0.49377415199656505,0.49377415199656505,0.49377415199656505,0.1250642205392864,407.9155523777008
40_vowels,C_latent_diff_uncond,Latent Diff (Uncond.),69,1456,12,0.034340659340659344,50,0.6284921763869132,0.048562550185498085,0.04,0.04,0.04,1.2300951518527763,5.643422842025757
40_vowels,C_latent_diff_uncond,Latent Diff (Uncond.),72,1456,12,0.034340659340659344,50,0.6242105263157895,0.05102112927786653,0.06,0.06,0.06,1.233284014594424,5.339562892913818
40_vowels,C_latent_diff_uncond,Latent Diff (Uncond.),888,1456,12,0.034340659340659344,50,0.6189331436699858,0.051884093379806526,0.08,0.08,0.08,1.1721051358259647,5.6576220989227295
40_vowels,E_caldm_d,CALDM-D (proposed),69,1456,12,0.034340659340659344,50,0.7903129445234709,0.14242261523877248,0.16,0.16,0.16,0.8438030298758346,13.291242361068726
40_vowels,E_caldm_d,CALDM-D (proposed),72,1456,12,0.034340659340659344,50,0.7814509246088194,0.13423951256882286,0.20000000000000004,0.2,0.2,0.8499251834147582,13.4290189743042
40_vowels,E_caldm_d,CALDM-D (proposed),888,1456,12,0.034340659340659344,50,0.7868278805120911,0.18319519630161193,0.16,0.16,0.16,0.8818543733476293,13.420776605606079
40_vowels,F_caldm_j,CALDM-J (jointly cond.),69,1456,12,0.034340659340659344,50,0.8712517780938833,0.2943366866956882,0.32,0.32,0.32,0.6623561308606644,6.452605962753296
40_vowels,F_caldm_j,CALDM-J (jointly cond.),72,1456,12,0.034340659340659344,50,0.8904409672830725,0.2949339752089982,0.32,0.32,0.32,0.6626826772814272,6.356201171875
40_vowels,F_caldm_j,CALDM-J (jointly cond.),888,1456,12,0.034340659340659344,50,0.8925035561877668,0.35492323019536165,0.34,0.34,0.34,0.6547750042198779,6.465211391448975
41_Waveform,C_latent_diff_uncond,Latent Diff (Uncond.),69,3443,21,0.02904443799012489,100,0.6933951540532456,0.04623605231969881,0.03,0.03,0.03,1.3013814298212616,10.91987657546997
41_Waveform,C_latent_diff_uncond,Latent Diff (Uncond.),72,3443,21,0.02904443799012489,100,0.642949446604846,0.03938098055094139,0.01,0.01,0.01,1.3394569317476714,11.049176931381226
41_Waveform,C_latent_diff_uncond,Latent Diff (Uncond.),888,3443,21,0.02904443799012489,100,0.6055339515405325,0.03949648355083803,0.04,0.04,0.04,1.3638334599062003,10.574289798736572
41_Waveform,E_caldm_d,CALDM-D (proposed),69,3443,21,0.02904443799012489,100,0.7846634759198325,0.1151021863122378,0.16,0.16,0.16,0.7537368789613853,29.986703395843506
41_Waveform,E_caldm_d,CALDM-D (proposed),72,3443,21,0.02904443799012489,100,0.7831708046664674,0.11696666613141939,0.18,0.18,0.18,0.760512960033295,29.94979190826416
41_Waveform,E_caldm_d,CALDM-D (proposed),888,3443,21,0.02904443799012489,100,0.7675710439724799,0.09497796906432188,0.16,0.16,0.16,0.7545401668292371,29.666908740997314
41_Waveform,F_caldm_j,CALDM-J (jointly cond.),69,3443,21,0.02904443799012489,100,0.5340861501645228,0.03490327523894647,0.05000000000000001,0.05,0.05,0.5955658561263083,13.091769695281982
41_Waveform,F_caldm_j,CALDM-J (jointly cond.),72,3443,21,0.02904443799012489,100,0.506314687406521,0.031761904671626186,0.02,0.02,0.02,0.5664691247809879,13.332947015762329
41_Waveform,F_caldm_j,CALDM-J (jointly cond.),888,3443,21,0.02904443799012489,100,0.5215465151061921,0.03278529591921299,0.05000000000000001,0.05,0.05,0.5977569707874084,13.263270139694214
5_campaign,C_latent_diff_uncond,Latent Diff (Uncond.),69,41188,62,0.11265417111780131,4640,0.7461960216229577,0.29540491075414166,0.3691810344827587,0.36918103448275863,0.36918103448275863,1.008078586352477,117.8862874507904
5_campaign,C_latent_diff_uncond,Latent Diff (Uncond.),72,41188,62,0.11265417111780131,4640,0.7475088971329154,0.29592573767006425,0.37025862068965515,0.37025862068965515,0.37025862068965515,1.0090620066918854,120.69466781616211
5_campaign,C_latent_diff_uncond,Latent Diff (Uncond.),888,41188,62,0.11265417111780131,4640,0.7513215291039087,0.2988426949429541,0.3711206896551724,0.3711206896551724,0.3711206896551724,1.0157732587769697,118.14170026779175
5_campaign,E_caldm_d,CALDM-D (proposed),69,41188,62,0.11265417111780131,4640,0.7275907120725508,0.2721723168384545,0.36077586206896556,0.3607758620689655,0.3607758620689655,0.9065987558819616,346.11946988105774
5_campaign,E_caldm_d,CALDM-D (proposed),72,41188,62,0.11265417111780131,4640,0.7358439055583021,0.2786208237166029,0.3663793103448275,0.36637931034482757,0.36637931034482757,0.9267924031470834,347.1382517814636
5_campaign,E_caldm_d,CALDM-D (proposed),888,41188,62,0.11265417111780131,4640,0.7318079548435124,0.2730089890389242,0.36228448275862063,0.3622844827586207,0.3622844827586207,0.9200785985858487,346.8153567314148
5_campaign,F_caldm_j,CALDM-J (jointly cond.),69,41188,62,0.11265417111780131,4640,0.8168115300898582,0.3434468693550036,0.39827586206896554,0.39827586206896554,0.39827586206896554,0.18273955079534865,148.8319742679596
5_campaign,F_caldm_j,CALDM-J (jointly cond.),72,41188,62,0.11265417111780131,4640,0.8074706668226574,0.3398120597324863,0.39913793103448275,0.39913793103448275,0.39913793103448275,0.17804412102975997,146.9405632019043
5_campaign,F_caldm_j,CALDM-J (jointly cond.),888,41188,62,0.11265417111780131,4640,0.8067154070886466,0.3310648601919236,0.38620689655172413,0.38620689655172413,0.38620689655172413,0.17966511532717844,147.60821223258972
6_cardio,C_latent_diff_uncond,Latent Diff (Uncond.),69,1831,21,0.0961223375204806,176,0.9363361713814886,0.6055536982102137,0.6022727272727273,0.6022727272727273,0.6022727272727273,1.1084470988491857,6.385347127914429
6_cardio,C_latent_diff_uncond,Latent Diff (Uncond.),72,1831,21,0.0961223375204806,176,0.9373043120021972,0.6021133663974715,0.5909090909090909,0.5909090909090909,0.5909090909090909,1.1099825347466001,6.483130931854248
6_cardio,C_latent_diff_uncond,Latent Diff (Uncond.),888,1831,21,0.0961223375204806,176,0.9393641856632794,0.5884371449562652,0.5738636363636364,0.5738636363636364,0.5738636363636364,1.1040457927223635,6.406395196914673
6_cardio,E_caldm_d,CALDM-D (proposed),69,1831,21,0.0961223375204806,176,0.9172514419115627,0.5134042855695009,0.5056818181818182,0.5056818181818182,0.5056818181818182,0.9065034654803252,17.36289668083191
6_cardio,E_caldm_d,CALDM-D (proposed),72,1831,21,0.0961223375204806,176,0.9337784949189782,0.5620299116307309,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.9143540503417513,17.443702459335327
6_cardio,E_caldm_d,CALDM-D (proposed),888,1831,21,0.0961223375204806,176,0.9085999725350179,0.5062942362141224,0.5,0.5,0.5,0.9293056733617361,17.50767469406128
6_cardio,F_caldm_j,CALDM-J (jointly cond.),69,1831,21,0.0961223375204806,176,0.7994163691293601,0.3494815612672691,0.3465909090909091,0.3465909090909091,0.3465909090909091,0.5610586463721445,8.142414569854736
6_cardio,F_caldm_j,CALDM-J (jointly cond.),72,1831,21,0.0961223375204806,176,0.8898825872013183,0.43492544618314277,0.42613636363636365,0.42613636363636365,0.42613636363636365,0.5808658439041421,7.950153589248657
6_cardio,F_caldm_j,CALDM-J (jointly cond.),888,1831,21,0.0961223375204806,176,0.8645804723976929,0.39365376296370824,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.581030065117476,8.186942100524902
7_Cardiotocography,C_latent_diff_uncond,Latent Diff (Uncond.),69,2114,21,0.22043519394512773,466,0.7582086753614734,0.4902101914975752,0.4656652360515021,0.4656652360515021,0.4656652360515021,0.8251761597287801,7.192333459854126
7_Cardiotocography,C_latent_diff_uncond,Latent Diff (Uncond.),72,2114,21,0.22043519394512773,466,0.6542876786532772,0.4275465630024674,0.4227467811158798,0.4227467811158798,0.4227467811158798,0.8345296643427665,6.68294358253479
7_Cardiotocography,C_latent_diff_uncond,Latent Diff (Uncond.),888,2114,21,0.22043519394512773,466,0.6607632088837034,0.4245590005660773,0.41416309012875535,0.41416309012875535,0.41416309012875535,0.8320502267768052,7.10515570640564
7_Cardiotocography,E_caldm_d,CALDM-D (proposed),69,2114,21,0.22043519394512773,466,0.6424603629317889,0.39600519747413376,0.38412017167381973,0.38412017167381973,0.38412017167381973,0.5692531329455417,19.280122756958008
7_Cardiotocography,E_caldm_d,CALDM-D (proposed),72,2114,21,0.22043519394512773,466,0.6640797533230551,0.41345305814040556,0.3905579399141631,0.3905579399141631,0.3905579399141631,0.6143048981957088,19.279736042022705
7_Cardiotocography,E_caldm_d,CALDM-D (proposed),888,2114,21,0.22043519394512773,466,0.6540233447226966,0.40463720373109324,0.3905579399141631,0.3905579399141631,0.3905579399141631,0.6624768181803549,19.633814334869385
7_Cardiotocography,F_caldm_j,CALDM-J (jointly cond.),69,2114,21,0.22043519394512773,466,0.5437882828451186,0.32154285932127835,0.3497854077253219,0.3497854077253219,0.3497854077253219,0.40553524410713365,8.34124493598938
7_Cardiotocography,F_caldm_j,CALDM-J (jointly cond.),72,2114,21,0.22043519394512773,466,0.5577354785616068,0.320303912806034,0.3283261802575107,0.3283261802575107,0.3283261802575107,0.3977501960497705,8.81697940826416
7_Cardiotocography,F_caldm_j,CALDM-J (jointly cond.),888,2114,21,0.22043519394512773,466,0.5097712404683528,0.2944347308061143,0.30257510729613735,0.30257510729613735,0.30257510729613735,0.38915400152062063,9.28320598602295
8_celeba,C_latent_diff_uncond,Latent Diff (Uncond.),69,202599,39,0.022443348683853327,4547,0.7711566291260781,0.10911304915107653,0.16932380428807037,0.1693051890941073,0.16934242357598417,1.3151731651616205,607.4690525531769
8_celeba,C_latent_diff_uncond,Latent Diff (Uncond.),72,202599,39,0.022443348683853327,4547,0.8439826563022053,0.12264007527549547,0.16956234880140753,0.16956234880140753,0.16956234880140753,1.3986357783402055,582.2167248725891
8_celeba,C_latent_diff_uncond,Latent Diff (Uncond.),888,202599,39,0.022443348683853327,4547,0.840380671718789,0.12166592470113502,0.1706619749285243,0.1706619749285243,0.1706619749285243,1.397330739829302,588.1125340461731
8_celeba,E_caldm_d,CALDM-D (proposed),69,202599,39,0.022443348683853327,4547,0.7729073717040704,0.10551104115293787,0.1702221244776776,0.1702221244776776,0.1702221244776776,1.1663924541707997,1679.7977137565613
8_celeba,E_caldm_d,CALDM-D (proposed),72,202599,39,0.022443348683853327,4547,0.7724922263630696,0.10386262824474782,0.1636243677149769,0.1636243677149769,0.1636243677149769,1.169349792572038,1674.5219371318817
8_celeba,E_caldm_d,CALDM-D (proposed),888,202599,39,0.022443348683853327,4547,0.7697984715976363,0.10024516829787382,0.15788894997251238,0.15787159190853123,0.15790631185396964,1.1803252964536532,1676.7328362464905
8_celeba,F_caldm_j,CALDM-J (jointly cond.),69,202599,39,0.022443348683853327,4547,0.7025441518223432,0.045950830564212196,0.06751704420497032,0.06751704420497032,0.06751704420497032,0.31710604047067315,734.0693211555481
8_celeba,F_caldm_j,CALDM-J (jointly cond.),72,202599,39,0.022443348683853327,4547,0.6768413721763458,0.04093247630508587,0.05124257752364196,0.05124257752364196,0.05124257752364196,0.32886357764774016,739.5517704486847
8_celeba,F_caldm_j,CALDM-J (jointly cond.),888,202599,39,0.022443348683853327,4547,0.6857760665415122,0.042926775246649916,0.05937328202308961,0.059366754617414245,0.05937981086430614,0.31844991713086945,720.8007771968842
