method,seed,auc_roc,ap,f1,precision,recall,accuracy,threshold,train_time_sec,score_time_sec,error,dataset,n_rows,n_features,outlier_rate
PCA,72,0.6062304409672831,0.0683466218346579,0.14,0.14,0.14,0.9409340659340659,3181.075054655951,0.0026640892028808594,0.0010914802551269531,,40_vowels,1456,12,0.034340659340659344
PCA,888,0.6062304409672831,0.0683466218346579,0.14,0.14,0.14,0.9409340659340659,3181.075054655951,0.002000570297241211,0.0010004043579101562,,40_vowels,1456,12,0.034340659340659344
CBLOF,69,0.8839260312944524,0.16585929795197066,0.20000000000000004,0.2,0.2,0.945054945054945,3.8265941834056774,0.1348552703857422,0.0030045509338378906,,40_vowels,1456,12,0.034340659340659344
CBLOF,72,0.882574679943101,0.16340154476301982,0.20000000000000004,0.2,0.2,0.945054945054945,3.8356465386974588,0.1000828742980957,0.0,,40_vowels,1456,12,0.034340659340659344
CBLOF,888,0.8834566145092462,0.1655002400418907,0.22,0.22,0.22,0.9464285714285714,3.8282126748299863,0.10194706916809082,0.0,,40_vowels,1456,12,0.034340659340659344
HBOS,69,0.6765860597439545,0.0814001015375129,0.12,0.12,0.12,0.9395604395604396,21.250106492909335,0.012291431427001953,0.0009989738464355469,,40_vowels,1456,12,0.034340659340659344
HBOS,72,0.6765860597439545,0.0814001015375129,0.12,0.12,0.12,0.9395604395604396,21.250106492909335,0.0047016143798828125,0.0,,40_vowels,1456,12,0.034340659340659344
HBOS,888,0.6765860597439545,0.0814001015375129,0.12,0.12,0.12,0.9395604395604396,21.250106492909335,0.00469660758972168,0.0004725456237792969,,40_vowels,1456,12,0.034340659340659344
ECOD,69,0.5929018492176387,0.08138936896790486,0.18,0.18,0.18,0.9436813186813187,27.131247769668303,0.006002664566040039,0.007001399993896484,,40_vowels,1456,12,0.034340659340659344
ECOD,72,0.5929018492176387,0.08138936896790486,0.18,0.18,0.18,0.9436813186813187,27.131247769668303,0.004996299743652344,0.003296375274658203,,40_vowels,1456,12,0.034340659340659344
ECOD,888,0.5929018492176387,0.08138936896790486,0.18,0.18,0.18,0.9436813186813187,27.131247769668303,0.003997087478637695,0.006002187728881836,,40_vowels,1456,12,0.034340659340659344
COPOD,69,0.49578947368421056,0.034110798555548966,0.0,0.0,0.0,0.9313186813186813,22.767709301723535,0.0,0.01941657066345215,,40_vowels,1456,12,0.034340659340659344
COPOD,72,0.49578947368421056,0.034110798555548966,0.0,0.0,0.0,0.9313186813186813,22.767709301723535,0.003971099853515625,0.005964040756225586,,40_vowels,1456,12,0.034340659340659344
COPOD,888,0.49578947368421056,0.034110798555548966,0.0,0.0,0.0,0.9313186813186813,22.767709301723535,0.006024360656738281,0.005000114440917969,,40_vowels,1456,12,0.034340659340659344
LODA,69,0.6404694167852062,0.11463705631838987,0.14,0.14,0.14,0.9409340659340659,0.024961784552904657,0.030029296875,0.0075054168701171875,,40_vowels,1456,12,0.034340659340659344
LODA,72,0.7203698435277383,0.17034283860656638,0.22,0.22,0.22,0.9464285714285714,0.024999388307160197,0.02836918830871582,0.007002115249633789,,40_vowels,1456,12,0.034340659340659344
LODA,888,0.7200142247510668,0.10379652372144041,0.12,0.12,0.12,0.9395604395604396,0.02543146926775276,0.022028684616088867,0.005726337432861328,,40_vowels,1456,12,0.034340659340659344
DeepSVDD,69,0.48317211948790895,0.034279824966790697,0.02,0.02,0.02,0.9326923076923077,1.3289465177190196,1.12117338180542,0.0,,40_vowels,1456,12,0.034340659340659344
DeepSVDD,72,0.6548221906116644,0.060810388346970924,0.04,0.04,0.04,0.9340659340659341,3.1791425622426552,1.1303634643554688,0.0,,40_vowels,1456,12,0.034340659340659344
DeepSVDD,888,0.6850924608819345,0.10131435080929094,0.16,0.16,0.16,0.9423076923076923,1.7725225747614117,1.0849511623382568,0.000990152359008789,,40_vowels,1456,12,0.034340659340659344
CALDM-D,69,0.8099431009957325,0.16406124565299934,0.26,0.26,0.26,0.9491758241758241,0.7665740486520997,27.317320585250854,0.967212438583374,,40_vowels,1456,12,0.034340659340659344
CALDM-D,72,0.8153485064011381,0.1966876608659749,0.26,0.26,0.26,0.9491758241758241,0.7351269178338108,26.925424098968506,0.8927948474884033,,40_vowels,1456,12,0.034340659340659344
CALDM-D,888,0.8203840682788052,0.18038125023021018,0.26,0.26,0.26,0.9491758241758241,0.7530373796656897,27.061533212661743,0.8980264663696289,,40_vowels,1456,12,0.034340659340659344
CALDM-J,69,0.9091180654338549,0.32756495898024973,0.36,0.36,0.36,0.9560439560439561,0.5690888443163473,9.933183670043945,0.9689474105834961,,40_vowels,1456,12,0.034340659340659344
CALDM-J,72,0.9039260312944524,0.30042464472540115,0.34,0.34,0.34,0.9546703296703297,0.5515148138606941,9.707111358642578,0.9053564071655273,,40_vowels,1456,12,0.034340659340659344
CALDM-J,888,0.9100995732574679,0.3190085983409948,0.36,0.36,0.36,0.9560439560439561,0.5210177291716849,9.761368989944458,0.9547955989837646,,40_vowels,1456,12,0.034340659340659344
KNN,69,0.7437989829494466,0.1327537762930754,0.19,0.19,0.19,0.9529480104559976,4.077803386298047,0.04235959053039551,0.6591432094573975,,41_Waveform,3443,21,0.02904443799012489
KNN,72,0.7437989829494466,0.1327537762930754,0.19,0.19,0.19,0.9529480104559976,4.077803386298047,0.03911304473876953,0.6651108264923096,,41_Waveform,3443,21,0.02904443799012489
KNN,888,0.7437989829494466,0.1327537762930754,0.19,0.19,0.19,0.9529480104559976,4.077803386298047,0.041797637939453125,0.6441895961761475,,41_Waveform,3443,21,0.02904443799012489
LOF,69,0.7056147173197725,0.07549962841815541,0.10000000000000002,0.1,0.1,0.9477200116177752,1.1958897284148498,0.02849602699279785,0.027202844619750977,,41_Waveform,3443,21,0.02904443799012489
LOF,72,0.7056147173197725,0.07549962841815541,0.10000000000000002,0.1,0.1,0.9477200116177752,1.1958897284148498,0.030285358428955078,0.02462005615234375,,41_Waveform,3443,21,0.02904443799012489
LOF,888,0.7056147173197725,0.07549962841815541,0.10000000000000002,0.1,0.1,0.9477200116177752,1.1958897284148498,0.02748394012451172,0.03018784523010254,,41_Waveform,3443,21,0.02904443799012489
IForest,69,0.7182231528567156,0.06184902191746233,0.06,0.06,0.06,0.9453964565785652,0.022523678537785273,0.1734614372253418,0.015768051147460938,,41_Waveform,3443,21,0.02904443799012489
IForest,72,0.6786419383787018,0.05100893847704349,0.07,0.07,0.07,0.9459773453383677,0.01948899863185506,0.15366125106811523,0.0159909725189209,,41_Waveform,3443,21,0.02904443799012489
IForest,888,0.694690397846246,0.05394593720539242,0.06,0.06,0.06,0.9453964565785652,0.0194869160499705,0.17645001411437988,0.015844345092773438,,41_Waveform,3443,21,0.02904443799012489
PCA,69,0.6363954531857613,0.04437795588175299,0.05000000000000001,0.05,0.05,0.9448155678187627,6037.4743089921685,0.005873441696166992,0.0020003318786621094,,41_Waveform,3443,21,0.02904443799012489
PCA,72,0.6363954531857613,0.04437795588175299,0.05000000000000001,0.05,0.05,0.9448155678187627,6037.4743089921685,0.00500035285949707,0.002999544143676758,,41_Waveform,3443,21,0.02904443799012489
PCA,888,0.6363954531857613,0.04437795588175299,0.05000000000000001,0.05,0.05,0.9448155678187627,6037.4743089921685,0.004984617233276367,0.002000093460083008,,41_Waveform,3443,21,0.02904443799012489
CBLOF,69,0.7094974573736165,0.14402489358688048,0.19,0.19,0.19,0.9529480104559976,4.438511183943689,0.1511991024017334,0.001999378204345703,,41_Waveform,3443,21,0.02904443799012489
CBLOF,72,0.720469638049656,0.1651687766559778,0.20999999999999996,0.21,0.21,0.9541097879756026,4.423692079190075,0.1365513801574707,0.0,,41_Waveform,3443,21,0.02904443799012489
CBLOF,888,0.6984475022434938,0.12920863239423544,0.20000000000000004,0.2,0.2,0.9535288992158002,4.414044795810502,0.12627124786376953,0.0020062923431396484,,41_Waveform,3443,21,0.02904443799012489
HBOS,69,0.6942536643733174,0.048505250127982624,0.04,0.04,0.04,0.9442346790589602,38.36984687507783,0.010763883590698242,0.0019991397857666016,,41_Waveform,3443,21,0.02904443799012489
HBOS,72,0.6942536643733174,0.048505250127982624,0.04,0.04,0.04,0.9442346790589602,38.36984687507783,0.009998321533203125,0.002000570297241211,,41_Waveform,3443,21,0.02904443799012489
HBOS,888,0.6942536643733174,0.048505250127982624,0.04,0.04,0.04,0.9442346790589602,38.36984687507783,0.009306192398071289,0.0020046234130859375,,41_Waveform,3443,21,0.02904443799012489
ECOD,69,0.6034819024827999,0.0405457227434844,0.04,0.04,0.04,0.9442346790589602,50.31941875963284,0.0196073055267334,0.03435039520263672,,41_Waveform,3443,21,0.02904443799012489
ECOD,72,0.6034819024827999,0.0405457227434844,0.04,0.04,0.04,0.9442346790589602,50.31941875963284,0.017323732376098633,0.03032970428466797,,41_Waveform,3443,21,0.02904443799012489
ECOD,888,0.6034819024827999,0.0405457227434844,0.04,0.04,0.04,0.9442346790589602,50.31941875963284,0.014032125473022461,0.029449462890625,,41_Waveform,3443,21,0.02904443799012489
COPOD,69,0.7338558181274304,0.055863824756973365,0.06,0.06,0.06,0.9453964565785652,41.76720203284967,0.01972055435180664,0.02277374267578125,,41_Waveform,3443,21,0.02904443799012489
COPOD,72,0.7338558181274304,0.055863824756973365,0.06,0.06,0.06,0.9453964565785652,41.76720203284967,0.012992620468139648,0.02802562713623047,,41_Waveform,3443,21,0.02904443799012489
COPOD,888,0.7338558181274304,0.055863824756973365,0.06,0.06,0.06,0.9453964565785652,41.76720203284967,0.012925386428833008,0.025365829467773438,,41_Waveform,3443,21,0.02904443799012489
LODA,69,0.5372390068800479,0.03445124986704387,0.04,0.04,0.04,0.9442346790589602,0.025067639127336696,0.04271841049194336,0.016143798828125,,41_Waveform,3443,21,0.02904443799012489
LODA,72,0.5995453185761292,0.03924355498106952,0.06,0.06,0.06,0.9453964565785652,0.0247871192029688,0.03530716896057129,0.017021656036376953,,41_Waveform,3443,21,0.02904443799012489
LODA,888,0.6724080167514209,0.047628700291741356,0.05000000000000001,0.05,0.05,0.9448155678187627,0.025312001829155058,0.041595458984375,0.02120494842529297,,41_Waveform,3443,21,0.02904443799012489
DeepSVDD,69,0.4694914747233024,0.02875886424957857,0.03,0.03,0.03,0.9436537902991577,1.2217727719162084,2.468888759613037,0.0029964447021484375,,41_Waveform,3443,21,0.02904443799012489
DeepSVDD,72,0.5233024229733773,0.031078708350322868,0.03,0.03,0.03,0.9436537902991577,1.954162516394501,2.4865095615386963,0.0013685226440429688,,41_Waveform,3443,21,0.02904443799012489
DeepSVDD,888,0.6311725994615616,0.04171874125265999,0.03,0.03,0.03,0.9436537902991577,2.4054127571854944,2.405689239501953,0.0010006427764892578,,41_Waveform,3443,21,0.02904443799012489
CALDM-D,69,0.7543733173795992,0.09027890276113748,0.16,0.16,0.16,0.9512053441765902,0.7367254031144219,59.89066123962402,0.9452543258666992,,41_Waveform,3443,21,0.02904443799012489
CALDM-D,72,0.7654771163625487,0.11453382350405099,0.17,0.17,0.17,0.9517862329363926,0.735252325475268,59.867321491241455,1.0512571334838867,,41_Waveform,3443,21,0.02904443799012489
CALDM-D,888,0.7616871073885731,0.0794550044315672,0.13,0.13,0.13,0.9494626778971826,0.7481407673941288,61.532214641571045,0.9577014446258545,,41_Waveform,3443,21,0.02904443799012489
CALDM-J,69,0.5413670355967694,0.035064729600958626,0.04,0.04,0.04,0.9442346790589602,0.5320721302065711,22.477258682250977,1.1113531589508057,,41_Waveform,3443,21,0.02904443799012489
CALDM-J,72,0.5602752019144481,0.036277609546973094,0.06,0.06,0.06,0.9453964565785652,0.553679676170859,21.030564785003662,1.075866460800171,,41_Waveform,3443,21,0.02904443799012489
CALDM-J,888,0.5292132814836973,0.03394341145356611,0.04,0.04,0.04,0.9442346790589602,0.5038112824371034,21.07935881614685,1.0631608963012695,,41_Waveform,3443,21,0.02904443799012489
KNN,69,0.7476147953046158,0.28402378622828545,0.3431034482758621,0.3431034482758621,0.3431034482758621,0.8519957269107507,6.228868573853144,1.8592298030853271,122.29882216453552,,5_campaign,41188,62,0.11265417111780131
KNN,72,0.7476147953046158,0.28402378622828545,0.3431034482758621,0.3431034482758621,0.3431034482758621,0.8519957269107507,6.228868573853144,1.9175856113433838,122.60037302970886,,5_campaign,41188,62,0.11265417111780131
KNN,888,0.7476147953046158,0.28402378622828545,0.3431034482758621,0.3431034482758621,0.3431034482758621,0.8519957269107507,6.228868573853144,1.8158559799194336,123.03320455551147,,5_campaign,41188,62,0.11265417111780131
LOF,69,0.6245117338606198,0.1675229563822705,0.21314655172413793,0.21314655172413793,0.21314655172413793,0.822715353986598,1.1870143025363893,1.6797685623168945,1.565474510192871,,5_campaign,41188,62,0.11265417111780131
LOF,72,0.6245117338606198,0.1675229563822705,0.21314655172413793,0.21314655172413793,0.21314655172413793,0.822715353986598,1.1870143025363893,1.7514407634735107,1.775902509689331,,5_campaign,41188,62,0.11265417111780131
LOF,888,0.6245117338606198,0.1675229563822705,0.21314655172413793,0.21314655172413793,0.21314655172413793,0.822715353986598,1.1870143025363893,1.8145639896392822,1.6202974319458008,,5_campaign,41188,62,0.11265417111780131
IForest,69,0.7219020251591671,0.27349882533791514,0.3267241379310345,0.3267241379310345,0.3267241379310345,0.8483053316499951,-0.0033035631584298567,0.5671346187591553,0.18067717552185059,,5_campaign,41188,62,0.11265417111780131
IForest,72,0.7019958607810985,0.27372223135369006,0.31767241379310346,0.31767241379310346,0.31767241379310346,0.8462659026901039,-0.005261367948041772,0.5677249431610107,0.17424893379211426,,5_campaign,41188,62,0.11265417111780131
IForest,888,0.7142524692374318,0.26950142962492846,0.3105603448275862,0.3105603448275862,0.3105603448275862,0.8446634942216179,-0.003386427841497988,0.5702793598175049,0.1739201545715332,,5_campaign,41188,62,0.11265417111780131
PCA,69,0.7341896391330438,0.2849149768663902,0.36810344827586206,0.36810344827586206,0.36810344827586206,0.8576284354666408,6.263441198367892e+17,0.23189377784729004,0.14438986778259277,,5_campaign,41188,62,0.11265417111780131
PCA,72,0.7341896391330438,0.2849149768663902,0.36810344827586206,0.36810344827586206,0.36810344827586206,0.8576284354666408,6.263441198367892e+17,0.254810094833374,0.14883112907409668,,5_campaign,41188,62,0.11265417111780131
PCA,888,0.7341896391330438,0.2849149768663902,0.36810344827586206,0.36810344827586206,0.36810344827586206,0.8576284354666408,6.263441198367892e+17,0.23421525955200195,0.13868975639343262,,5_campaign,41188,62,0.11265417111780131
CBLOF,69,0.7306490985638159,0.2811443700834076,0.37004310344827585,0.37004310344827585,0.37004310344827585,0.8580654559580461,9.484744092243515,0.8537678718566895,0.04330635070800781,,5_campaign,41188,62,0.11265417111780131
CBLOF,72,0.7324778137772526,0.2825296973343326,0.3709051724137931,0.3709051724137931,0.3709051724137931,0.8582596872875595,9.45994536066514,0.7892622947692871,0.04566669464111328,,5_campaign,41188,62,0.11265417111780131
CBLOF,888,0.6975995490578285,0.2179760505160877,0.30431034482758623,0.30431034482758623,0.30431034482758623,0.8432553170826455,8.706411729567929,0.8224344253540039,0.04493427276611328,,5_campaign,41188,62,0.11265417111780131
HBOS,69,0.7662330719780883,0.3496691703734828,0.378448275862069,0.378448275862069,0.378448275862069,0.8599592114208022,-33.052683504226195,0.08409500122070312,0.03369545936584473,,5_campaign,41188,62,0.11265417111780131
HBOS,72,0.7662330719780883,0.3496691703734828,0.378448275862069,0.378448275862069,0.378448275862069,0.8599592114208022,-33.052683504226195,0.08636164665222168,0.034204721450805664,,5_campaign,41188,62,0.11265417111780131
HBOS,888,0.7662330719780883,0.3496691703734828,0.378448275862069,0.378448275862069,0.378448275862069,0.8599592114208022,-33.052683504226195,0.08921647071838379,0.02699899673461914,,5_campaign,41188,62,0.11265417111780131
ECOD,69,0.769664102568941,0.35464135987898954,0.3931034482758621,0.3931034482758621,0.3931034482758621,0.8632611440225308,36.362003945471656,0.4011118412017822,0.8908200263977051,,5_campaign,41188,62,0.11265417111780131
ECOD,72,0.769664102568941,0.35464135987898954,0.3931034482758621,0.3931034482758621,0.3931034482758621,0.8632611440225308,36.362003945471656,0.3712043762207031,0.7880053520202637,,5_campaign,41188,62,0.11265417111780131
ECOD,888,0.769664102568941,0.35464135987898954,0.3931034482758621,0.3931034482758621,0.3931034482758621,0.8632611440225308,36.362003945471656,0.33802270889282227,0.8109724521636963,,5_campaign,41188,62,0.11265417111780131
COPOD,69,0.7830171375951513,0.36860045668173036,0.4036637931034483,0.4036637931034483,0.4036637931034483,0.8656404778090706,31.24287912086034,0.36125922203063965,0.8083958625793457,,5_campaign,41188,62,0.11265417111780131
COPOD,72,0.7830171375951513,0.36860045668173036,0.4036637931034483,0.4036637931034483,0.4036637931034483,0.8656404778090706,31.24287912086034,0.36116576194763184,0.7790019512176514,,5_campaign,41188,62,0.11265417111780131
COPOD,888,0.7830171375951513,0.36860045668173036,0.4036637931034483,0.4036637931034483,0.4036637931034483,0.8656404778090706,31.24287912086034,0.37676000595092773,0.8057770729064941,,5_campaign,41188,62,0.11265417111780131
LODA,69,0.5415272823787707,0.1478101378985605,0.17758620689655172,0.17758620689655172,0.17758620689655172,0.8147033116441682,0.04028171051370819,0.8062481880187988,0.6551249027252197,,5_campaign,41188,62,0.11265417111780131
LODA,72,0.6691247256795976,0.22092924113550433,0.25538793103448276,0.25538793103448276,0.25538793103448276,0.8322326891327572,0.04950867407486344,0.7377774715423584,0.7894978523254395,,5_campaign,41188,62,0.11265417111780131
LODA,888,0.578713927928506,0.16244378981855787,0.19547413793103452,0.1954741379310345,0.1954741379310345,0.8187336117315723,0.034661926830854894,0.8397834300994873,0.7564632892608643,,5_campaign,41188,62,0.11265417111780131
DeepSVDD,69,0.6294031402491952,0.19861409255667167,0.2512931034482759,0.2512931034482759,0.2512931034482759,0.8313100903175682,1.5278620826534663,28.993350982666016,0.019001483917236328,,5_campaign,41188,62,0.11265417111780131
DeepSVDD,72,0.7073269493495563,0.24027254158691372,0.3165948275862069,0.3165948275862069,0.3165948275862069,0.8460231135282121,1.5132650002421857,28.02734923362732,0.017784595489501953,,5_campaign,41188,62,0.11265417111780131
DeepSVDD,888,0.7124464450151524,0.2784102793545003,0.34676724137931036,0.34676724137931036,0.34676724137931036,0.8528212100611828,1.7377387132183428,28.578323125839233,0.01942896842956543,,5_campaign,41188,62,0.11265417111780131
CALDM-D,69,0.7293796060117446,0.27431184075185344,0.36573275862068966,0.36573275862068966,0.36573275862068966,0.8570942993104788,0.9100840386863218,360.15575981140137,10.230345249176025,,5_campaign,41188,62,0.11265417111780131
CALDM-D,72,0.7326720670596627,0.27141544088536207,0.3564655172413793,0.3564655172413793,0.3564655172413793,0.8550063125182091,0.8946385181238434,360.0022406578064,10.143364667892456,,5_campaign,41188,62,0.11265417111780131
CALDM-D,888,0.7322008987708182,0.2739742129570696,0.36250000000000004,0.3625,0.3625,0.8563659318248034,0.9079839199784315,358.9055655002594,10.274170637130737,,5_campaign,41188,62,0.11265417111780131
CALDM-J,69,0.8059290032616532,0.3239405141400451,0.37607758620689663,0.3760775862068966,0.3760775862068966,0.8594250752646402,0.16099615757432034,128.2255187034607,10.331511735916138,,5_campaign,41188,62,0.11265417111780131
CALDM-J,72,0.8159505815215136,0.3425576741442102,0.39762931034482757,0.39762931034482757,0.39762931034482757,0.8642808585024765,0.14987738743081447,124.79937815666199,10.455994129180908,,5_campaign,41188,62,0.11265417111780131
CALDM-J,888,0.8206556894476041,0.3512220606281099,0.4064655172413793,0.4064655172413793,0.4064655172413793,0.8662717296299893,0.16342135452003959,128.68474698066711,10.734370946884155,,5_campaign,41188,62,0.11265417111780131
KNN,69,0.7881746086240045,0.38119340410962554,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.8776624795193884,3.999302512194381,0.02272486686706543,0.3021066188812256,,6_cardio,1831,21,0.0961223375204806
KNN,72,0.7881746086240045,0.38119340410962554,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.8776624795193884,3.999302512194381,0.013119935989379883,0.2561964988708496,,6_cardio,1831,21,0.0961223375204806
KNN,888,0.7881746086240045,0.38119340410962554,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.8776624795193884,3.999302512194381,0.015321493148803711,0.25173330307006836,,6_cardio,1831,21,0.0961223375204806
LOF,69,0.5457841252403186,0.1543113692517026,0.17045454545454544,0.17045454545454544,0.17045454545454544,0.8405243036592026,1.2598326170398915,0.014760971069335938,0.009715080261230469,,6_cardio,1831,21,0.0961223375204806
LOF,72,0.5457841252403186,0.1543113692517026,0.17045454545454544,0.17045454545454544,0.17045454545454544,0.8405243036592026,1.2598326170398915,0.01110219955444336,0.011396646499633789,,6_cardio,1831,21,0.0961223375204806
LOF,888,0.5457841252403186,0.1543113692517026,0.17045454545454544,0.17045454545454544,0.17045454545454544,0.8405243036592026,1.2598326170398915,0.01134800910949707,0.012000799179077148,,6_cardio,1831,21,0.0961223375204806
IForest,69,0.9318662455369404,0.5661458943320382,0.5,0.5,0.5,0.9038776624795194,0.0016761976000537965,0.18807721138000488,0.010018348693847656,,6_cardio,1831,21,0.0961223375204806
IForest,72,0.9334077176599835,0.5888082009247991,0.5,0.5,0.5,0.9038776624795194,0.0006531419014215173,0.15223431587219238,0.009024381637573242,,6_cardio,1831,21,0.0961223375204806
IForest,888,0.9272074979401264,0.5863050113921926,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.912616056799563,0.0017612507170419868,0.13228082656860352,0.016744375228881836,,6_cardio,1831,21,0.0961223375204806
PCA,69,0.9500377643504532,0.610220882906676,0.6079545454545454,0.6079545454545454,0.6079545454545454,0.9246313489896232,3933046710397538.5,0.005057096481323242,0.001997709274291992,,6_cardio,1831,21,0.0961223375204806
PCA,72,0.9500377643504532,0.610220882906676,0.6079545454545454,0.6079545454545454,0.6079545454545454,0.9246313489896232,3933046710397538.5,0.003998517990112305,0.0020003318786621094,,6_cardio,1831,21,0.0961223375204806
PCA,888,0.9500377643504532,0.610220882906676,0.6079545454545454,0.6079545454545454,0.6079545454545454,0.9246313489896232,3933046710397538.5,0.004457950592041016,0.0023527145385742188,,6_cardio,1831,21,0.0961223375204806
CBLOF,69,0.8322679209008513,0.48399240216693223,0.5227272727272727,0.5227272727272727,0.5227272727272727,0.9082468596395412,4.976148700627583,0.08708429336547852,0.0010666847229003906,,6_cardio,1831,21,0.0961223375204806
CBLOF,72,0.7332703927492448,0.27334190733409625,0.2840909090909091,0.2840909090909091,0.2840909090909091,0.8623702894593118,4.392352380497347,0.10613751411437988,0.002007007598876953,,6_cardio,1831,21,0.0961223375204806
CBLOF,888,0.8177767096951386,0.48827110032166376,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.912616056799563,5.016737708753735,0.10303473472595215,0.0020003318786621094,,6_cardio,1831,21,0.0961223375204806
HBOS,69,0.8622459489151333,0.46655288338650935,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.8951392681594756,26.272514207734066,0.007346630096435547,0.001001119613647461,,6_cardio,1831,21,0.0961223375204806
HBOS,72,0.8622459489151333,0.46655288338650935,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.8951392681594756,26.272514207734066,0.008795738220214844,0.00099945068359375,,6_cardio,1831,21,0.0961223375204806
HBOS,888,0.8622459489151333,0.46655288338650935,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.8951392681594756,26.272514207734066,0.00794363021850586,0.0010001659393310547,,6_cardio,1831,21,0.0961223375204806
ECOD,69,0.9350006866245537,0.5674131327593924,0.5284090909090909,0.5284090909090909,0.5284090909090909,0.9093391589295466,37.78807087180009,0.008005619049072266,0.012007713317871094,,6_cardio,1831,21,0.0961223375204806
ECOD,72,0.9350006866245537,0.5674131327593924,0.5284090909090909,0.5284090909090909,0.5284090909090909,0.9093391589295466,37.78807087180009,0.007411956787109375,0.01099705696105957,,6_cardio,1831,21,0.0961223375204806
ECOD,888,0.9350006866245537,0.5674131327593924,0.5284090909090909,0.5284090909090909,0.5284090909090909,0.9093391589295466,37.78807087180009,0.005857229232788086,0.002659320831298828,,6_cardio,1831,21,0.0961223375204806
COPOD,69,0.9218827245262291,0.5776491635091149,0.5284090909090909,0.5284090909090909,0.5284090909090909,0.9093391589295466,30.733143008424175,0.006823062896728516,0.010147809982299805,,6_cardio,1831,21,0.0961223375204806
COPOD,72,0.9218827245262291,0.5776491635091149,0.5284090909090909,0.5284090909090909,0.5284090909090909,0.9093391589295466,30.733143008424175,0.0,0.023026704788208008,,6_cardio,1831,21,0.0961223375204806
COPOD,888,0.9218827245262291,0.5776491635091149,0.5284090909090909,0.5284090909090909,0.5284090909090909,0.9093391589295466,30.733143008424175,0.0029954910278320312,0.01389932632446289,,6_cardio,1831,21,0.0961223375204806
LODA,69,0.8664137599560562,0.5285912105800746,0.5113636363636364,0.5113636363636364,0.5113636363636364,0.9060622610595304,0.02494515767293152,0.0293276309967041,0.011904001235961914,,6_cardio,1831,21,0.0961223375204806
LODA,72,0.9076489975281518,0.5208953962615517,0.5056818181818182,0.5056818181818182,0.5056818181818182,0.9049699617695248,0.02478076517844217,0.03430676460266113,0.008000373840332031,,6_cardio,1831,21,0.0961223375204806
LODA,888,0.9261432298819007,0.5783746752318264,0.5965909090909091,0.5965909090909091,0.5965909090909091,0.9224467504096122,0.024835782337932023,0.02503204345703125,0.008992195129394531,,6_cardio,1831,21,0.0961223375204806
DeepSVDD,69,0.9447095578137873,0.6714166111639897,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.9300928454396504,1.2197514857704166,1.3431506156921387,0.004064083099365234,,6_cardio,1831,21,0.0961223375204806
DeepSVDD,72,0.9238155726448777,0.5360392560430546,0.5,0.5,0.5,0.9038776624795194,1.5758266710701176,1.2644867897033691,0.0,,6_cardio,1831,21,0.0961223375204806
DeepSVDD,888,0.9403632243889042,0.5985397319454189,0.6022727272727273,0.6022727272727273,0.6022727272727273,0.9235390496996176,1.5370045859327999,1.280128002166748,0.0,,6_cardio,1831,21,0.0961223375204806
CALDM-D,69,0.9385711343037626,0.579703108647117,0.5625,0.5625,0.5625,0.9158929546695794,0.8431072556080549,33.906068563461304,0.9559929370880127,,6_cardio,1831,21,0.0961223375204806
CALDM-D,72,0.9369507003570448,0.5552001656629775,0.5397727272727273,0.5397727272727273,0.5397727272727273,0.9115237575095576,0.8129835965723239,33.1943244934082,0.9042844772338867,,6_cardio,1831,21,0.0961223375204806
CALDM-D,888,0.9356564130733315,0.5608560020763674,0.5284090909090909,0.5284090909090909,0.5284090909090909,0.9093391589295466,0.834720433246627,33.36011457443237,0.9324078559875488,,6_cardio,1831,21,0.0961223375204806
CALDM-J,69,0.7523551222191706,0.30517845835679763,0.3068181818181818,0.3068181818181818,0.3068181818181818,0.8667394866193336,0.4951535087508102,11.798006772994995,0.968468427658081,,6_cardio,1831,21,0.0961223375204806
CALDM-J,72,0.7536047789068937,0.31349927259525506,0.3352272727272727,0.3352272727272727,0.3352272727272727,0.872200983069361,0.4727541175388625,11.952580690383911,0.9337992668151855,,6_cardio,1831,21,0.0961223375204806
CALDM-J,888,0.7835553419390278,0.3258985848958951,0.32954545454545453,0.32954545454545453,0.32954545454545453,0.8711086837793556,0.4600241246085425,11.940032005310059,0.9965150356292725,,6_cardio,1831,21,0.0961223375204806
KNN,69,0.49942315304804363,0.32032362312994367,0.3218884120171674,0.3218884120171674,0.3218884120171674,0.7010406811731315,3.136861028537737,0.022945165634155273,0.37045717239379883,,7_Cardiotocography,2114,21,0.22043519394512773
KNN,72,0.49942315304804363,0.32032362312994367,0.3218884120171674,0.3218884120171674,0.3218884120171674,0.7010406811731315,3.136861028537737,0.016996145248413086,0.3022298812866211,,7_Cardiotocography,2114,21,0.22043519394512773
KNN,888,0.49942315304804363,0.32032362312994367,0.3218884120171674,0.3218884120171674,0.3218884120171674,0.7010406811731315,3.136861028537737,0.02066802978515625,0.3116440773010254,,7_Cardiotocography,2114,21,0.22043519394512773
